Day,subject,sex,Outcome,CSPair,CS_name,Period,MagEntries,MagDuration
7,8_____,F,O2,AXBY,BY_,Pre,0.5,0.2375000000000044
7,8_____,F,O2,AXBY,BY_,CSPre,0.25,0.9599999999999865
8,1_____,F,O1,AB,A_O1,CS,4.5,3.8099999999999454
8,1_____,F,O1,AB,A_O1,Post,2.75,2.1899999999999125
8,1_____,F,O1,AB,A_O1,Pre,0,0
8,1_____,F,O1,AB,A_O1,CSPre,4.5,3.8099999999999454
8,1_____,F,O1,AXBY,AX_,CS,0.25,1.0000000000000144
8,1_____,F,O1,AXBY,AX_,Post,1.125,1.2625000000000313
8,1_____,F,O1,AXBY,AX_,Pre,0,0
8,1_____,F,O1,AXBY,AX_,CSPre,0.25,1.0000000000000144
8,1_____,F,O2,AB,B_O2,CS,2,3.250000000000014
8,1_____,F,O2,AB,B_O2,Post,2,1.1500000000000483
8,1_____,F,O2,AB,B_O2,Pre,0,0
8,1_____,F,O2,AB,B_O2,CSPre,2,3.250000000000014
8,1_____,F,O2,AXBY,BY_,CS,0.375,0.4800000000000111
8,1_____,F,O2,AXBY,BY_,Post,0.125,0.385000000000005
8,1_____,F,O2,AXBY,BY_,Pre,0.125,0.34249999999997277
8,1_____,F,O2,AXBY,BY_,CSPre,0.25,0.1375000000000383
8,2_____,F,O1,AB,A_O1,CS,3.5,1.9400000000000406
8,2_____,F,O1,AB,A_O1,Post,0.75,0.8249999999999748
8,2_____,F,O1,AB,A_O1,Pre,0,1.25
8,2_____,F,O1,AB,A_O1,CSPre,3.5,0.6900000000000406
8,2_____,F,O1,AXBY,AX_,CS,0.875,0.7025000000000574
8,2_____,F,O1,AXBY,AX_,Post,0.5,0.4825000000000337
8,2_____,F,O1,AXBY,AX_,Pre,0,0
8,2_____,F,O1,AXBY,AX_,CSPre,0.875,0.7025000000000574
8,2_____,F,O2,AB,B_O2,CS,3.25,2.465000000000183
8,2_____,F,O2,AB,B_O2,Post,1.25,0.5900000000000141
8,2_____,F,O2,AB,B_O2,Pre,0.5,0.09500000000000251
8,2_____,F,O2,AB,B_O2,CSPre,2.75,2.3700000000001804
8,2_____,F,O2,AXBY,BY_,CS,0.25,0.5675000000000524
8,2_____,F,O2,AXBY,BY_,Post,0.375,0.13499999999999102
8,2_____,F,O2,AXBY,BY_,Pre,0.25,0.12249999999998804
8,2_____,F,O2,AXBY,BY_,CSPre,0,0.44500000000006434
8,26____,M,O1,AB,A_O1,CS,2,2.4549999999997567
8,26____,M,O1,AB,A_O1,Post,0.75,2.470000000000141
8,26____,M,O1,AB,A_O1,Pre,0,0.2450000000000045
8,26____,M,O1,AB,A_O1,CSPre,2,2.209999999999752
8,26____,M,O1,AXBY,AX_,CS,0.625,1.2424999999999926
8,26____,M,O1,AXBY,AX_,Post,0.25,0.21749999999998687
8,26____,M,O1,AXBY,AX_,Pre,0.125,0.7524999999999977
8,26____,M,O1,AXBY,AX_,CSPre,0.5,0.4899999999999949
8,26____,M,O2,AB,B_O2,CS,1.75,3.114999999999988
8,26____,M,O2,AB,B_O2,Post,5.5,3.490000000000009
8,26____,M,O2,AB,B_O2,Pre,0,0
8,26____,M,O2,AB,B_O2,CSPre,1.75,3.114999999999988
8,26____,M,O2,AXBY,BY_,CS,0.375,0.5900000000000247
8,26____,M,O2,AXBY,BY_,Post,0.125,0.14249999999998414
8,26____,M,O2,AXBY,BY_,Pre,0.375,0.2000000000000241
8,26____,M,O2,AXBY,BY_,CSPre,0,0.3900000000000006
8,27____,M,O1,AB,A_O1,CS,1.25,3.290000000000049
8,27____,M,O1,AB,A_O1,Post,1.5,1.1100000000000418
8,27____,M,O1,AB,A_O1,Pre,0.25,0.034999999999968175
8,27____,M,O1,AB,A_O1,CSPre,1,3.2550000000000807
8,27____,M,O1,AXBY,AX_,CS,0.25,1.0874999999999986
8,27____,M,O1,AXBY,AX_,Post,0.125,0.6125000000000043
8,27____,M,O1,AXBY,AX_,Pre,0.125,0.41500000000002035
8,27____,M,O1,AXBY,AX_,CSPre,0.125,0.6724999999999782
8,27____,M,O2,AB,B_O2,CS,1.75,3.880000000000006
8,27____,M,O2,AB,B_O2,Post,1.75,1.2700000000000211
8,27____,M,O2,AB,B_O2,Pre,0,0
8,27____,M,O2,AB,B_O2,CSPre,1.75,3.880000000000006
8,27____,M,O2,AXBY,BY_,CS,0.375,0.45749999999995344
8,27____,M,O2,AXBY,BY_,Post,0,0.05249999999999488
8,27____,M,O2,AXBY,BY_,Pre,0,0.024999999999998627
8,27____,M,O2,AXBY,BY_,CSPre,0.375,0.4324999999999548
8,28____,M,O1,AB,A_O1,CS,2.5,2.9249999999998977
8,28____,M,O1,AB,A_O1,Post,0.5,1.5999999999999945
8,28____,M,O1,AB,A_O1,Pre,0,0
8,28____,M,O1,AB,A_O1,CSPre,2.5,2.9249999999998977
8,28____,M,O1,AXBY,AX_,CS,0.625,0.5424999999999471
8,28____,M,O1,AXBY,AX_,Post,0.5,0.39999999999999863
8,28____,M,O1,AXBY,AX_,Pre,0.125,0.06000000000000226
8,28____,M,O1,AXBY,AX_,CSPre,0.5,0.48249999999994486
8,28____,M,O2,AB,B_O2,CS,3.25,2.1449999999999534
8,28____,M,O2,AB,B_O2,Post,0.5,2.3899999999999864
8,28____,M,O2,AB,B_O2,Pre,0,0
8,28____,M,O2,AB,B_O2,CSPre,3.25,2.1449999999999534
8,28____,M,O2,AXBY,BY_,CS,1,1.1474999999999964
8,28____,M,O2,AXBY,BY_,Post,0.375,0.45249999999998636
8,28____,M,O2,AXBY,BY_,Pre,0.125,0.05250000000000912
8,28____,M,O2,AXBY,BY_,CSPre,0.875,1.0949999999999873
8,29____,M,O1,AB,A_O1,CS,2,2.6100000000002126
8,29____,M,O1,AB,A_O1,Post,1.25,1.5550000000000068
8,29____,M,O1,AB,A_O1,Pre,1.25,1.135000000000019
8,29____,M,O1,AB,A_O1,CSPre,0.75,1.4750000000001935
8,29____,M,O1,AXBY,AX_,CS,0.625,1.1249999999999147
8,29____,M,O1,AXBY,AX_,Post,1.125,0.7624999999999602
8,29____,M,O1,AXBY,AX_,Pre,0.5,0.5250000000000198
8,29____,M,O1,AXBY,AX_,CSPre,0.125,0.599999999999895
8,29____,M,O2,AB,B_O2,CS,1.75,2.810000000000054
8,29____,M,O2,AB,B_O2,Post,2.5,2.060000000000027
8,29____,M,O2,AB,B_O2,Pre,1,0.3200000000000217
8,29____,M,O2,AB,B_O2,CSPre,0.75,2.490000000000032
8,29____,M,O2,AXBY,BY_,CS,0.5,1.1299999999999955
8,29____,M,O2,AXBY,BY_,Post,1.125,0.9074999999999882
8,29____,M,O2,AXBY,BY_,Pre,0.125,0.07499999999998863
8,29____,M,O2,AXBY,BY_,CSPre,0.375,1.0550000000000068
8,3_____,F,O1,AB,A_O1,CS,0.75,0.964999999999975
8,3_____,F,O1,AB,A_O1,Post,1,1.4200000000000728
8,3_____,F,O1,AB,A_O1,Pre,0,0
8,3_____,F,O1,AB,A_O1,CSPre,0.75,0.964999999999975
8,3_____,F,O1,AXBY,AX_,CS,1.25,1.4475000000000546
8,3_____,F,O1,AXBY,AX_,Post,0.5,1.3174999999999815
8,3_____,F,O1,AXBY,AX_,Pre,0.375,0.2600000000000336
8,3_____,F,O1,AXBY,AX_,CSPre,0.875,1.187500000000021
8,3_____,F,O2,AB,B_O2,CS,1.75,2.0249999999999626
8,3_____,F,O2,AB,B_O2,Post,2.25,2.8499999999999797
8,3_____,F,O2,AB,B_O2,Pre,0.25,0.9000000000000058
8,3_____,F,O2,AB,B_O2,CSPre,1.5,1.124999999999957
8,3_____,F,O2,AXBY,BY_,CS,0.75,1.0200000000000093
8,3_____,F,O2,AXBY,BY_,Post,1.25,1.3800000000000026
8,3_____,F,O2,AXBY,BY_,Pre,1.125,1.3474999999999537
8,3_____,F,O2,AXBY,BY_,CSPre,-0.375,-0.3274999999999444
8,30____,M,O1,AB,A_O1,CS,2,4.934999999999945
8,30____,M,O1,AB,A_O1,Post,1.75,3.79000000000002
8,30____,M,O1,AB,A_O1,Pre,0.5,0.7850000000000534
8,30____,M,O1,AB,A_O1,CSPre,1.5,4.149999999999892
8,30____,M,O1,AXBY,AX_,CS,0,0
8,30____,M,O1,AXBY,AX_,Post,0.625,0.17749999999995228
8,30____,M,O1,AXBY,AX_,Pre,0.5,0.14249999999998408
8,30____,M,O1,AXBY,AX_,CSPre,-0.5,-0.14249999999998408
8,30____,M,O2,AB,B_O2,CS,3,4.249999999999886
8,30____,M,O2,AB,B_O2,Post,1.25,2.444999999999993
8,30____,M,O2,AB,B_O2,Pre,0.5,1.480000000000018
8,30____,M,O2,AB,B_O2,CSPre,2.5,2.769999999999868
8,30____,M,O2,AXBY,BY_,CS,0.75,0.840000000000007
8,30____,M,O2,AXBY,BY_,Post,1.625,1.4300000000000177
8,30____,M,O2,AXBY,BY_,Pre,0.25,0.5049999999999956
8,30____,M,O2,AXBY,BY_,CSPre,0.5,0.3350000000000114
8,31____,M,O1,AB,A_O1,CS,3.75,4.074999999999932
8,31____,M,O1,AB,A_O1,Post,3,3.065000000000197
8,31____,M,O1,AB,A_O1,Pre,0.25,0.6100000000000138
8,31____,M,O1,AB,A_O1,CSPre,3.5,3.464999999999918
8,31____,M,O1,AXBY,AX_,CS,1,2.7825000000000273
8,31____,M,O1,AXBY,AX_,Post,0.375,1.1524999999999892
8,31____,M,O1,AXBY,AX_,Pre,0,0
8,31____,M,O1,AXBY,AX_,CSPre,1,2.7825000000000273
8,31____,M,O2,AB,B_O2,CS,1.75,4.47999999999999
8,31____,M,O2,AB,B_O2,Post,1.75,2.9149999999999636
8,31____,M,O2,AB,B_O2,Pre,0,1.25
8,31____,M,O2,AB,B_O2,CSPre,1.75,3.2299999999999898
8,31____,M,O2,AXBY,BY_,CS,1.25,2.5200000000000244
8,31____,M,O2,AXBY,BY_,Post,0.625,1.8200000000000256
8,31____,M,O2,AXBY,BY_,Pre,0,0
8,31____,M,O2,AXBY,BY_,CSPre,1.25,2.5200000000000244
8,32____,M,O1,AB,A_O1,CS,1.25,2.725000000000037
8,32____,M,O1,AB,A_O1,Post,0.75,2.210000000000008
8,32____,M,O1,AB,A_O1,Pre,0.25,0.02500000000000575
8,32____,M,O1,AB,A_O1,CSPre,1,2.7000000000000313
8,32____,M,O1,AXBY,AX_,CS,0.875,1.2175000000000864
8,32____,M,O1,AXBY,AX_,Post,0.375,0.6075000000000443
8,32____,M,O1,AXBY,AX_,Pre,0.75,0.4949999999999335
8,32____,M,O1,AXBY,AX_,CSPre,0.125,0.7225000000001529
8,32____,M,O2,AB,B_O2,CS,2.25,3.925000000000054
8,32____,M,O2,AB,B_O2,Post,4.25,2.7600000000001046
8,32____,M,O2,AB,B_O2,Pre,0.75,0.25499999999993866
8,32____,M,O2,AB,B_O2,CSPre,1.5,3.6700000000001154
8,32____,M,O2,AXBY,BY_,CS,0.625,0.4125000000000226
8,32____,M,O2,AXBY,BY_,Post,0.375,0.27250000000000796
8,32____,M,O2,AXBY,BY_,Pre,0.375,0.2825000000000131
8,32____,M,O2,AXBY,BY_,CSPre,0.25,0.13000000000000955
8,33____,M,O1,AB,A_O1,CS,2.5,3.170000000000115
8,33____,M,O1,AB,A_O1,Post,1.25,1.7449999999999477
8,33____,M,O1,AB,A_O1,Pre,0.25,1.1749999999999685
8,33____,M,O1,AB,A_O1,CSPre,2.25,1.9950000000001464
8,33____,M,O1,AXBY,AX_,CS,0.5,0.6350000000000193
8,33____,M,O1,AXBY,AX_,Post,0.375,1.2399999999999451
8,33____,M,O1,AXBY,AX_,Pre,0.125,0.0625
8,33____,M,O1,AXBY,AX_,CSPre,0.375,0.5725000000000193
8,33____,M,O2,AB,B_O2,CS,2.25,1.9950000000000898
8,33____,M,O2,AB,B_O2,Post,6,2.5600000000001444
8,33____,M,O2,AB,B_O2,Pre,0,0
8,33____,M,O2,AB,B_O2,CSPre,2.25,1.9950000000000898
8,33____,M,O2,AXBY,BY_,CS,0.875,1.9949999999999761
8,33____,M,O2,AXBY,BY_,Post,0.25,0.7000000000000313
8,33____,M,O2,AXBY,BY_,Pre,1.75,0.8675000000001063
8,33____,M,O2,AXBY,BY_,CSPre,-0.875,1.1274999999998698
8,4_____,F,O1,AB,A_O1,CS,2,3.0700000000001064
8,4_____,F,O1,AB,A_O1,Post,0,0
8,4_____,F,O1,AB,A_O1,Pre,0.5,0.3300000000000533
8,4_____,F,O1,AB,A_O1,CSPre,1.5,2.740000000000053
8,4_____,F,O1,AXBY,AX_,CS,0.875,1.2150000000000034
8,4_____,F,O1,AXBY,AX_,Post,0.375,0.8850000000000192
8,4_____,F,O1,AXBY,AX_,Pre,0,0
8,4_____,F,O1,AXBY,AX_,CSPre,0.875,1.2150000000000034
8,4_____,F,O2,AB,B_O2,CS,2.5,4.039999999999964
8,4_____,F,O2,AB,B_O2,Post,1,2.1899999999998556
8,4_____,F,O2,AB,B_O2,Pre,0.25,0.7450000000000045
8,4_____,F,O2,AB,B_O2,CSPre,2.25,3.294999999999959
8,4_____,F,O2,AXBY,BY_,CS,1.25,2.2799999999998946
8,4_____,F,O2,AXBY,BY_,Post,0.625,0.7449999999999618
8,4_____,F,O2,AXBY,BY_,Pre,0.5,0.2174999999999797
8,4_____,F,O2,AXBY,BY_,CSPre,0.75,2.0624999999999147
8,5_____,F,O1,AB,A_O1,CS,2.5,2.390000000000057
8,5_____,F,O1,AB,A_O1,Post,0.5,2.4099999999999326
8,5_____,F,O1,AB,A_O1,Pre,0.75,1.3700000000000117
8,5_____,F,O1,AB,A_O1,CSPre,1.75,1.0200000000000453
8,5_____,F,O1,AXBY,AX_,CS,1,2.007499999999971
8,5_____,F,O1,AXBY,AX_,Post,1.375,1.354999999999901
8,5_____,F,O1,AXBY,AX_,Pre,0.25,0.2524999999999977
8,5_____,F,O1,AXBY,AX_,CSPre,0.75,1.7549999999999732
8,5_____,F,O2,AB,B_O2,CS,1.25,1.8199999999998793
8,5_____,F,O2,AB,B_O2,Post,2.75,3.55499999999995
8,5_____,F,O2,AB,B_O2,Pre,1,0.6600000000000817
8,5_____,F,O2,AB,B_O2,CSPre,0.25,1.1599999999997976
8,5_____,F,O2,AXBY,BY_,CS,0.125,0.26500000000000057
8,5_____,F,O2,AXBY,BY_,Post,0.375,0.08500000000000088
8,5_____,F,O2,AXBY,BY_,Pre,0.125,0.23250000000000173
8,5_____,F,O2,AXBY,BY_,CSPre,0,0.032499999999998835
8,6_____,F,O1,AB,A_O1,CS,4.25,3.6149999999999234
8,6_____,F,O1,AB,A_O1,Post,0.25,0.06000000000000226
8,6_____,F,O1,AB,A_O1,Pre,0.25,0.045000000000016
8,6_____,F,O1,AB,A_O1,CSPre,4,3.5699999999999075
8,6_____,F,O1,AXBY,AX_,CS,1.25,0.962500000000034
8,6_____,F,O1,AXBY,AX_,Post,0.625,0.2375000000000681
8,6_____,F,O1,AXBY,AX_,Pre,0.5,0.5775000000000148
8,6_____,F,O1,AXBY,AX_,CSPre,0.75,0.3850000000000192
8,6_____,F,O2,AB,B_O2,CS,2.75,1.970000000000141
8,6_____,F,O2,AB,B_O2,Post,1.5,0.32500000000004525
8,6_____,F,O2,AB,B_O2,Pre,1,0.6999999999999889
8,6_____,F,O2,AB,B_O2,CSPre,1.75,1.2700000000001521
8,6_____,F,O2,AXBY,BY_,CS,0.375,0.5725000000000192
8,6_____,F,O2,AXBY,BY_,Post,0.5,0.5875000000000625
8,6_____,F,O2,AXBY,BY_,Pre,0.375,0.8150000000000261
8,6_____,F,O2,AXBY,BY_,CSPre,0,-0.24250000000000693
8,7_____,F,O1,AB,A_O1,CS,2.75,1.9900000000000586
8,7_____,F,O1,AB,A_O1,Post,2,2.085000000000185
8,7_____,F,O1,AB,A_O1,Pre,0.75,0.17000000000000176
8,7_____,F,O1,AB,A_O1,CSPre,2,1.820000000000057
8,7_____,F,O1,AXBY,AX_,CS,0.625,0.4474999999999909
8,7_____,F,O1,AXBY,AX_,Post,0.125,0.4399999999999977
8,7_____,F,O1,AXBY,AX_,Pre,0.125,0.08500000000000088
8,7_____,F,O1,AXBY,AX_,CSPre,0.5,0.36249999999999005
8,7_____,F,O2,AB,B_O2,CS,2,2.9000000000000625
8,7_____,F,O2,AB,B_O2,Post,1.25,2.2849999999999966
8,7_____,F,O2,AB,B_O2,Pre,0.25,0.02000000000003865
8,7_____,F,O2,AB,B_O2,CSPre,1.75,2.880000000000024
8,7_____,F,O2,AXBY,BY_,CS,1,1.7125000000000625
8,7_____,F,O2,AXBY,BY_,Post,1.625,1.2899999999999854
8,7_____,F,O2,AXBY,BY_,Pre,0,0.06999999999999312
8,7_____,F,O2,AXBY,BY_,CSPre,1,1.6425000000000693
8,8_____,F,O1,AB,A_O1,CS,1.5,2.8049999999999002
8,8_____,F,O1,AB,A_O1,Post,0.5,1.7199999999999918
8,8_____,F,O1,AB,A_O1,Pre,0.25,0.295000000000016
8,8_____,F,O1,AB,A_O1,CSPre,1.25,2.5099999999998843
8,8_____,F,O1,AXBY,AX_,CS,1,2.1700000000000017
8,8_____,F,O1,AXBY,AX_,Post,0.625,2.2925000000000324
8,8_____,F,O1,AXBY,AX_,Pre,0.125,0.5749999999999886
8,8_____,F,O1,AXBY,AX_,CSPre,0.875,1.595000000000013
8,8_____,F,O2,AB,B_O2,CS,0.5,4.694999999999986
8,8_____,F,O2,AB,B_O2,Post,1.25,2.359999999999985
8,8_____,F,O2,AB,B_O2,Pre,0.25,1.230000000000004
8,8_____,F,O2,AB,B_O2,CSPre,0.25,3.464999999999982
8,8_____,F,O2,AXBY,BY_,CS,0.75,2.124999999999986
8,8_____,F,O2,AXBY,BY_,Post,0.5,0.5225000000000081
8,8_____,F,O2,AXBY,BY_,Pre,0,0
8,8_____,F,O2,AXBY,BY_,CSPre,0.75,2.124999999999986
9,1_____,F,O1,AB,A_O1,CS,5.25,3.8399999999997476
9,1_____,F,O1,AB,A_O1,Post,0.25,1.1849999999999883
9,1_____,F,O1,AB,A_O1,Pre,0.25,1.0850000000000364
9,1_____,F,O1,AB,A_O1,CSPre,5,2.7549999999997112
9,1_____,F,O1,AXBY,AX_,CS,0.625,0.8450000000000485
9,1_____,F,O1,AXBY,AX_,Post,0.125,0.002499999999997725
9,1_____,F,O1,AXBY,AX_,Pre,0,0
9,1_____,F,O1,AXBY,AX_,CSPre,0.625,0.8450000000000485
9,1_____,F,O2,AB,B_O2,CS,3,2.7899999999999685
9,1_____,F,O2,AB,B_O2,Post,1.75,0.7499999999999789
9,1_____,F,O2,AB,B_O2,Pre,0.25,0.12000000000000448
9,1_____,F,O2,AB,B_O2,CSPre,2.75,2.669999999999964
9,1_____,F,O2,AXBY,BY_,CS,0,0
9,1_____,F,O2,AXBY,BY_,Post,0.5,0.4350000000000201
9,1_____,F,O2,AXBY,BY_,Pre,0,0
9,1_____,F,O2,AXBY,BY_,CSPre,0,0
9,2_____,F,O1,AB,A_O1,CS,2.5,1.6150000000001088
9,2_____,F,O1,AB,A_O1,Post,1,1.4549999999999554
9,2_____,F,O1,AB,A_O1,Pre,0.75,0.7450000000000614
9,2_____,F,O1,AB,A_O1,CSPre,1.75,0.8700000000000474
9,2_____,F,O1,AXBY,AX_,CS,1.125,0.4874999999999544
9,2_____,F,O1,AXBY,AX_,Post,0.25,0.42749999999995225
9,2_____,F,O1,AXBY,AX_,Pre,0.375,0.2849999999999896
9,2_____,F,O1,AXBY,AX_,CSPre,0.75,0.20249999999996482
9,2_____,F,O2,AB,B_O2,CS,1.25,2.105000000000046
9,2_____,F,O2,AB,B_O2,Post,1.25,0.6850000000000593
9,2_____,F,O2,AB,B_O2,Pre,0.5,0.13000000000002374
9,2_____,F,O2,AB,B_O2,CSPre,0.75,1.9750000000000225
9,2_____,F,O2,AXBY,BY_,CS,0.25,0.5449999999999591
9,2_____,F,O2,AXBY,BY_,Post,1.125,0.3725000000000875
9,2_____,F,O2,AXBY,BY_,Pre,0.125,0.08500000000000799
9,2_____,F,O2,AXBY,BY_,CSPre,0.125,0.4599999999999511
9,26____,M,O1,AB,A_O1,CS,2.25,2.3150000000000546
9,26____,M,O1,AB,A_O1,Post,1.5,2.364999999999938
9,26____,M,O1,AB,A_O1,Pre,1,1.394999999999996
9,26____,M,O1,AB,A_O1,CSPre,1.25,0.9200000000000585
9,26____,M,O1,AXBY,AX_,CS,0.625,0.8925000000000409
9,26____,M,O1,AXBY,AX_,Post,0,0
9,26____,M,O1,AXBY,AX_,Pre,0.25,0.025000000000005625
9,26____,M,O1,AXBY,AX_,CSPre,0.375,0.8675000000000354
9,26____,M,O2,AB,B_O2,CS,2.25,3.355000000000018
9,26____,M,O2,AB,B_O2,Post,4.25,3.180000000000178
9,26____,M,O2,AB,B_O2,Pre,0.5,0.16500000000002052
9,26____,M,O2,AB,B_O2,CSPre,1.75,3.1899999999999977
9,26____,M,O2,AXBY,BY_,CS,0.375,0.7850000000000036
9,26____,M,O2,AXBY,BY_,Post,0.125,0.16249999999999437
9,26____,M,O2,AXBY,BY_,Pre,0.25,0.6799999999999926
9,26____,M,O2,AXBY,BY_,CSPre,0.125,0.10500000000001097
9,27____,M,O1,AB,A_O1,CS,0.75,2.765000000000043
9,27____,M,O1,AB,A_O1,Post,1.75,2.2050000000000693
9,27____,M,O1,AB,A_O1,Pre,0.25,0.4849999999999852
9,27____,M,O1,AB,A_O1,CSPre,0.5,2.280000000000058
9,27____,M,O1,AXBY,AX_,CS,1,1.3900000000000043
9,27____,M,O1,AXBY,AX_,Post,0.25,0.7274999999999919
9,27____,M,O1,AXBY,AX_,Pre,0.25,0.05500000000000675
9,27____,M,O1,AXBY,AX_,CSPre,0.75,1.3349999999999975
9,27____,M,O2,AB,B_O2,CS,1,3.9249999999999723
9,27____,M,O2,AB,B_O2,Post,2.75,2.304999999999783
9,27____,M,O2,AB,B_O2,Pre,0,0
9,27____,M,O2,AB,B_O2,CSPre,1,3.9249999999999723
9,27____,M,O2,AXBY,BY_,CS,0.875,0.5774999999999579
9,27____,M,O2,AXBY,BY_,Post,0.25,0.33500000000003627
9,27____,M,O2,AXBY,BY_,Pre,0,0
9,27____,M,O2,AXBY,BY_,CSPre,0.875,0.5774999999999579
9,28____,M,O1,AB,A_O1,CS,3.25,3.1750000000001535
9,28____,M,O1,AB,A_O1,Post,0.75,1.010000000000019
9,28____,M,O1,AB,A_O1,Pre,0,0
9,28____,M,O1,AB,A_O1,CSPre,3.25,3.1750000000001535
9,28____,M,O1,AXBY,AX_,CS,0.75,1.3224999999999891
9,28____,M,O1,AXBY,AX_,Post,0.375,0.200000000000017
9,28____,M,O1,AXBY,AX_,Pre,0.125,0.11000000000001363
9,28____,M,O1,AXBY,AX_,CSPre,0.625,1.2124999999999755
9,28____,M,O2,AB,B_O2,CS,2.5,2.175000000000011
9,28____,M,O2,AB,B_O2,Post,1,1.2249999999999093
9,28____,M,O2,AB,B_O2,Pre,0,0.06000000000000226
9,28____,M,O2,AB,B_O2,CSPre,2.5,2.1150000000000087
9,28____,M,O2,AXBY,BY_,CS,1.125,1.1700000000001014
9,28____,M,O2,AXBY,BY_,Post,0.625,0.5125000000000598
9,28____,M,O2,AXBY,BY_,Pre,0.25,0.9200000000000018
9,28____,M,O2,AXBY,BY_,CSPre,0.875,0.2500000000000996
9,29____,M,O1,AB,A_O1,CS,3,2.5099999999999905
9,29____,M,O1,AB,A_O1,Post,1,2.0150000000000006
9,29____,M,O1,AB,A_O1,Pre,0,0
9,29____,M,O1,AB,A_O1,CSPre,3,2.5099999999999905
9,29____,M,O1,AXBY,AX_,CS,0.625,0.7725000000000081
9,29____,M,O1,AXBY,AX_,Post,0.625,0.22749999999999906
9,29____,M,O1,AXBY,AX_,Pre,0.5,0.07749999999997217
9,29____,M,O1,AXBY,AX_,CSPre,0.125,0.6950000000000359
9,29____,M,O2,AB,B_O2,CS,2,2.1800000000001067
9,29____,M,O2,AB,B_O2,Post,1.75,2.959999999999873
9,29____,M,O2,AB,B_O2,Pre,0.25,0.6800000000000068
9,29____,M,O2,AB,B_O2,CSPre,1.75,1.5000000000001
9,29____,M,O2,AXBY,BY_,CS,1.125,1.4475000000000193
9,29____,M,O2,AXBY,BY_,Post,0.375,0.09500000000000958
9,29____,M,O2,AXBY,BY_,Pre,0,0
9,29____,M,O2,AXBY,BY_,CSPre,1.125,1.4475000000000193
9,3_____,F,O1,AB,A_O1,CS,1,1.3949999999999747
9,3_____,F,O1,AB,A_O1,Post,1.25,1.5050000000000452
9,3_____,F,O1,AB,A_O1,Pre,1,1.2449999999999477
9,3_____,F,O1,AB,A_O1,CSPre,0,0.150000000000027
9,3_____,F,O1,AXBY,AX_,CS,0.5,0.5299999999999585
9,3_____,F,O1,AXBY,AX_,Post,0.625,0.47250000000001063
9,3_____,F,O1,AXBY,AX_,Pre,0,0.34749999999999664
9,3_____,F,O1,AXBY,AX_,CSPre,0.5,0.18249999999996186
9,3_____,F,O2,AB,B_O2,CS,1.25,1.8149999999999478
9,3_____,F,O2,AB,B_O2,Post,2.25,1.9599999999998443
9,3_____,F,O2,AB,B_O2,Pre,0.5,1.1349999999999907
9,3_____,F,O2,AB,B_O2,CSPre,0.75,0.6799999999999571
9,3_____,F,O2,AXBY,BY_,CS,0.875,1.9749999999999375
9,3_____,F,O2,AXBY,BY_,Post,0.625,0.8000000000000113
9,3_____,F,O2,AXBY,BY_,Pre,0.25,0.41250000000002984
9,3_____,F,O2,AXBY,BY_,CSPre,0.625,1.5624999999999076
9,30____,M,O1,AB,A_O1,CS,0.5,4.945000000000007
9,30____,M,O1,AB,A_O1,Post,1.25,2.67999999999995
9,30____,M,O1,AB,A_O1,Pre,0.5,0.0900000000000035
9,30____,M,O1,AB,A_O1,CSPre,0,4.855000000000004
9,30____,M,O1,AXBY,AX_,CS,0,0
9,30____,M,O1,AXBY,AX_,Post,0.5,0.7350000000000135
9,30____,M,O1,AXBY,AX_,Pre,0.875,0.5725000000000051
9,30____,M,O1,AXBY,AX_,CSPre,-0.875,-0.5725000000000051
9,30____,M,O2,AB,B_O2,CS,0.25,3.444999999999993
9,30____,M,O2,AB,B_O2,Post,1.25,3.0100000000000477
9,30____,M,O2,AB,B_O2,Pre,0.25,0.125
9,30____,M,O2,AB,B_O2,CSPre,0,3.319999999999993
9,30____,M,O2,AXBY,BY_,CS,1.25,1.8475000000000392
9,30____,M,O2,AXBY,BY_,Post,0.25,1.0399999999999778
9,30____,M,O2,AXBY,BY_,Pre,0.25,0.13750000000000276
