Day,subject,sex,Outcome,CSPair,CS_name,Period,MagEntries,MagDuration
9,30____,M,O2,AXBY,BY_,CSPre,1,1.7100000000000364
9,31____,M,O1,AB,A_O1,CS,3.75,3.7700000000001523
9,31____,M,O1,AB,A_O1,Post,2.5,2.685000000000173
9,31____,M,O1,AB,A_O1,Pre,0,0.3700000000000045
9,31____,M,O1,AB,A_O1,CSPre,3.75,3.400000000000148
9,31____,M,O1,AXBY,AX_,CS,3.125,3.144999999999982
9,31____,M,O1,AXBY,AX_,Post,0.375,0.5699999999999577
9,31____,M,O1,AXBY,AX_,Pre,0.25,0.18999999999999773
9,31____,M,O1,AXBY,AX_,CSPre,2.875,2.954999999999984
9,31____,M,O2,AB,B_O2,CS,4,3.404999999999976
9,31____,M,O2,AB,B_O2,Post,2.5,4.36999999999999
9,31____,M,O2,AB,B_O2,Pre,0.25,0.5300000000000298
9,31____,M,O2,AB,B_O2,CSPre,3.75,2.874999999999946
9,31____,M,O2,AXBY,BY_,CS,2.125,3.07500000000001
9,31____,M,O2,AXBY,BY_,Post,1,1.2700000000000107
9,31____,M,O2,AXBY,BY_,Pre,0.125,0.10000000000000137
9,31____,M,O2,AXBY,BY_,CSPre,2,2.9750000000000085
9,32____,M,O1,AB,A_O1,CS,2.5,3.1850000000000875
9,32____,M,O1,AB,A_O1,Post,2.25,1.0049999999998962
9,32____,M,O1,AB,A_O1,Pre,0,0.5699999999999932
9,32____,M,O1,AB,A_O1,CSPre,2.5,2.6150000000000944
9,32____,M,O1,AXBY,AX_,CS,0.125,0.3149999999999978
9,32____,M,O1,AXBY,AX_,Post,0.75,0.6799999999999358
9,32____,M,O1,AXBY,AX_,Pre,0.5,0.8750000000000142
9,32____,M,O1,AXBY,AX_,CSPre,-0.375,-0.5600000000000165
9,32____,M,O2,AB,B_O2,CS,2.5,3.7350000000000136
9,32____,M,O2,AB,B_O2,Post,6,3.6099999999999572
9,32____,M,O2,AB,B_O2,Pre,0,0.375
9,32____,M,O2,AB,B_O2,CSPre,2.5,3.3600000000000136
9,32____,M,O2,AXBY,BY_,CS,0.5,1
9,32____,M,O2,AXBY,BY_,Post,0.125,0.7174999999999727
9,32____,M,O2,AXBY,BY_,Pre,0.125,0.02499999999997725
9,32____,M,O2,AXBY,BY_,CSPre,0.375,0.9750000000000227
9,33____,M,O1,AB,A_O1,CS,1.75,3.0450000000000155
9,33____,M,O1,AB,A_O1,Post,4,1.544999999999874
9,33____,M,O1,AB,A_O1,Pre,0,0
9,33____,M,O1,AB,A_O1,CSPre,1.75,3.0450000000000155
9,33____,M,O1,AXBY,AX_,CS,0.75,0.825000000000017
9,33____,M,O1,AXBY,AX_,Post,0.375,0.8599999999999995
9,33____,M,O1,AXBY,AX_,Pre,0.125,0.21750000000000114
9,33____,M,O1,AXBY,AX_,CSPre,0.625,0.6075000000000159
9,33____,M,O2,AB,B_O2,CS,2,2.7700000000000102
9,33____,M,O2,AB,B_O2,Post,4.25,2.230000000000039
9,33____,M,O2,AB,B_O2,Pre,0,0
9,33____,M,O2,AB,B_O2,CSPre,2,2.7700000000000102
9,33____,M,O2,AXBY,BY_,CS,0.5,1.6425000000000691
9,33____,M,O2,AXBY,BY_,Post,0.375,0.7300000000000184
9,33____,M,O2,AXBY,BY_,Pre,0,0
9,33____,M,O2,AXBY,BY_,CSPre,0.5,1.6425000000000691
9,4_____,F,O1,AB,A_O1,CS,1.25,2.730000000000114
9,4_____,F,O1,AB,A_O1,Post,0.25,0.7899999999999638
9,4_____,F,O1,AB,A_O1,Pre,0.25,0.010000000000001574
9,4_____,F,O1,AB,A_O1,CSPre,1,2.7200000000001125
9,4_____,F,O1,AXBY,AX_,CS,0.375,1.990000000000009
9,4_____,F,O1,AXBY,AX_,Post,0.5,0.6049999999999969
9,4_____,F,O1,AXBY,AX_,Pre,0.5,0.1974999999999839
9,4_____,F,O1,AXBY,AX_,CSPre,-0.125,1.7925000000000253
9,4_____,F,O2,AB,B_O2,CS,2.5,4.099999999999994
9,4_____,F,O2,AB,B_O2,Post,0.75,1.9599999999999795
9,4_____,F,O2,AB,B_O2,Pre,0,0
9,4_____,F,O2,AB,B_O2,CSPre,2.5,4.099999999999994
9,4_____,F,O2,AXBY,BY_,CS,1.125,3.487499999999958
9,4_____,F,O2,AXBY,BY_,Post,0.125,0.16749999999998982
9,4_____,F,O2,AXBY,BY_,Pre,0.75,0.6174999999999713
9,4_____,F,O2,AXBY,BY_,CSPre,0.375,2.869999999999987
9,5_____,F,O1,AB,A_O1,CS,3.5,3.7250000000000405
9,5_____,F,O1,AB,A_O1,Post,1.25,2.1150000000000055
9,5_____,F,O1,AB,A_O1,Pre,0.5,1.0849999999999795
9,5_____,F,O1,AB,A_O1,CSPre,3,2.640000000000061
9,5_____,F,O1,AXBY,AX_,CS,1.75,2.259999999999984
9,5_____,F,O1,AXBY,AX_,Post,1.25,0.9900000000000163
9,5_____,F,O1,AXBY,AX_,Pre,0.375,0.4624999999999915
9,5_____,F,O1,AXBY,AX_,CSPre,1.375,1.7974999999999923
9,5_____,F,O2,AB,B_O2,CS,3,2.7049999999998993
9,5_____,F,O2,AB,B_O2,Post,0.75,4.585000000000036
9,5_____,F,O2,AB,B_O2,Pre,0.5,0.06000000000000226
9,5_____,F,O2,AB,B_O2,CSPre,2.5,2.644999999999897
9,5_____,F,O2,AXBY,BY_,CS,0.625,1.2574999999999932
9,5_____,F,O2,AXBY,BY_,Post,0.875,0.6700000000000301
9,5_____,F,O2,AXBY,BY_,Pre,0,0
9,5_____,F,O2,AXBY,BY_,CSPre,0.625,1.2574999999999932
9,6_____,F,O1,AB,A_O1,CS,3.25,2.5850000000000364
9,6_____,F,O1,AB,A_O1,Post,0.25,0.8499999999999942
9,6_____,F,O1,AB,A_O1,Pre,0.25,0.01000000000004775
9,6_____,F,O1,AB,A_O1,CSPre,3,2.5749999999999886
9,6_____,F,O1,AXBY,AX_,CS,1.25,1.094999999999942
9,6_____,F,O1,AXBY,AX_,Post,0.5,0.8049999999999855
9,6_____,F,O1,AXBY,AX_,Pre,0,0
9,6_____,F,O1,AXBY,AX_,CSPre,1.25,1.094999999999942
9,6_____,F,O2,AB,B_O2,CS,2,2.0100000000001046
9,6_____,F,O2,AB,B_O2,Post,1.25,1.7300000000001035
9,6_____,F,O2,AB,B_O2,Pre,0.25,0.44499999999993634
9,6_____,F,O2,AB,B_O2,CSPre,1.75,1.5650000000001683
9,6_____,F,O2,AXBY,BY_,CS,0,0
9,6_____,F,O2,AXBY,BY_,Post,0,0
9,6_____,F,O2,AXBY,BY_,Pre,0.25,0.07500000000000275
9,6_____,F,O2,AXBY,BY_,CSPre,-0.25,-0.07500000000000275
9,7_____,F,O1,AB,A_O1,CS,3.5,2.029999999999888
9,7_____,F,O1,AB,A_O1,Post,1.5,0.739999999999952
9,7_____,F,O1,AB,A_O1,Pre,0,0
9,7_____,F,O1,AB,A_O1,CSPre,3.5,2.029999999999888
9,7_____,F,O1,AXBY,AX_,CS,0,0
9,7_____,F,O1,AXBY,AX_,Post,0.5,0.4250000000000185
9,7_____,F,O1,AXBY,AX_,Pre,1,1.2750000000000095
9,7_____,F,O1,AXBY,AX_,CSPre,-1,-1.2750000000000095
9,7_____,F,O2,AB,B_O2,CS,3.75,2.535000000000231
9,7_____,F,O2,AB,B_O2,Post,4.25,2.0450000000000728
9,7_____,F,O2,AB,B_O2,Pre,0,0
9,7_____,F,O2,AB,B_O2,CSPre,3.75,2.535000000000231
9,7_____,F,O2,AXBY,BY_,CS,0.625,1.024999999999963
9,7_____,F,O2,AXBY,BY_,Post,1.125,1.2524999999999409
9,7_____,F,O2,AXBY,BY_,Pre,0.25,0.5075000000000216
9,7_____,F,O2,AXBY,BY_,CSPre,0.375,0.5174999999999415
9,8_____,F,O1,AB,A_O1,CS,1,2.6600000000000463
9,8_____,F,O1,AB,A_O1,Post,1.25,1.204999999999984
9,8_____,F,O1,AB,A_O1,Pre,0.75,1.3199999999998653
9,8_____,F,O1,AB,A_O1,CSPre,0.25,1.340000000000181
9,8_____,F,O1,AXBY,AX_,CS,0.5,0.7350000000000136
9,8_____,F,O1,AXBY,AX_,Post,0.375,1.2724999999999653
9,8_____,F,O1,AXBY,AX_,Pre,0.25,0.29249999999998266
9,8_____,F,O1,AXBY,AX_,CSPre,0.25,0.442500000000031
9,8_____,F,O2,AB,B_O2,CS,1.5,3.7099999999999227
9,8_____,F,O2,AB,B_O2,Post,2,1.5600000000000023
9,8_____,F,O2,AB,B_O2,Pre,0.25,1.694999999999979
9,8_____,F,O2,AB,B_O2,CSPre,1.25,2.0149999999999437
9,8_____,F,O2,AXBY,BY_,CS,0.625,2.2649999999999793
9,8_____,F,O2,AXBY,BY_,Post,0.5,0.7799999999998873
9,8_____,F,O2,AXBY,BY_,Pre,0.5,1.0275000000001169
9,8_____,F,O2,AXBY,BY_,CSPre,0.125,1.2374999999998624
10,1_____,F,O1,AB,A_O1,CS,4.75,2.9249999999999616
10,1_____,F,O1,AB,A_O1,Post,2.25,1.9300000000000206
10,1_____,F,O1,AB,A_O1,Pre,0,0
10,1_____,F,O1,AB,A_O1,CSPre,4.75,2.9249999999999616
10,1_____,F,O1,AXBY,AX_,CS,2.25,1.7375000000000043
10,1_____,F,O1,AXBY,AX_,Post,1,1.2150000000000105
10,1_____,F,O1,AXBY,AX_,Pre,0.5,0.4699999999999952
10,1_____,F,O1,AXBY,AX_,CSPre,1.75,1.267500000000009
10,1_____,F,O2,AB,B_O2,CS,7,3.1650000000001905
10,1_____,F,O2,AB,B_O2,Post,1.5,1.7549999999999955
10,1_____,F,O2,AB,B_O2,Pre,0.25,0.0099999999999909
10,1_____,F,O2,AB,B_O2,CSPre,6.75,3.1550000000001996
10,1_____,F,O2,AXBY,BY_,CS,1.75,1.2574999999999648
10,1_____,F,O2,AXBY,BY_,Post,0.625,0.7400000000000305
10,1_____,F,O2,AXBY,BY_,Pre,0,0.625
10,1_____,F,O2,AXBY,BY_,CSPre,1.75,0.6324999999999648
10,2_____,F,O1,AB,A_O1,CS,4,2.1349999999998635
10,2_____,F,O1,AB,A_O1,Post,1.5,0.5349999999999396
10,2_____,F,O1,AB,A_O1,Pre,0.25,0.8550000000000182
10,2_____,F,O1,AB,A_O1,CSPre,3.75,1.2799999999998453
10,2_____,F,O1,AXBY,AX_,CS,0.375,0.5049999999999953
10,2_____,F,O1,AXBY,AX_,Post,0.375,0.1375000000000455
10,2_____,F,O1,AXBY,AX_,Pre,0.375,0.5875000000000057
10,2_____,F,O1,AXBY,AX_,CSPre,0,-0.08250000000001034
10,2_____,F,O2,AB,B_O2,CS,2,2.235000000000113
10,2_____,F,O2,AB,B_O2,Post,0.5,0.6050000000000181
10,2_____,F,O2,AB,B_O2,Pre,0,0.5399999999999635
10,2_____,F,O2,AB,B_O2,CSPre,2,1.6950000000001495
10,2_____,F,O2,AXBY,BY_,CS,0,0
10,2_____,F,O2,AXBY,BY_,Post,0.125,0.01999999999998175
10,2_____,F,O2,AXBY,BY_,Pre,0,0
10,2_____,F,O2,AXBY,BY_,CSPre,0,0
10,26____,M,O1,AB,A_O1,CS,1.5,3.424999999999983
10,26____,M,O1,AB,A_O1,Post,2,2.7249999999999375
10,26____,M,O1,AB,A_O1,Pre,0.25,0.0400000000000205
10,26____,M,O1,AB,A_O1,CSPre,1.25,3.3849999999999625
10,26____,M,O1,AXBY,AX_,CS,1.25,1.3500000000001364
10,26____,M,O1,AXBY,AX_,Post,0.25,0.5974999999999966
10,26____,M,O1,AXBY,AX_,Pre,0.125,0.34749999999999664
10,26____,M,O1,AXBY,AX_,CSPre,1.125,1.0025000000001398
10,26____,M,O2,AB,B_O2,CS,1.75,3.504999999999996
10,26____,M,O2,AB,B_O2,Post,5.25,4.009999999999991
10,26____,M,O2,AB,B_O2,Pre,0.25,0.05500000000000675
10,26____,M,O2,AB,B_O2,CSPre,1.5,3.449999999999989
10,26____,M,O2,AXBY,BY_,CS,0.375,1.697499999999991
10,26____,M,O2,AXBY,BY_,Post,0.375,0.6999999999999744
10,26____,M,O2,AXBY,BY_,Pre,0.375,0.4525000000000149
10,26____,M,O2,AXBY,BY_,CSPre,0,1.2449999999999761
10,27____,M,O1,AB,A_O1,CS,0.75,3.8499999999998953
10,27____,M,O1,AB,A_O1,Post,4,1.699999999999946
10,27____,M,O1,AB,A_O1,Pre,0,0
10,27____,M,O1,AB,A_O1,CSPre,0.75,3.8499999999998953
10,27____,M,O1,AXBY,AX_,CS,0.375,1.5124999999999886
10,27____,M,O1,AXBY,AX_,Post,0.375,1.6525000000000034
10,27____,M,O1,AXBY,AX_,Pre,0.125,0.02750000000000335
10,27____,M,O1,AXBY,AX_,CSPre,0.25,1.4849999999999852
10,27____,M,O2,AB,B_O2,CS,2.75,2.815000000000168
10,27____,M,O2,AB,B_O2,Post,3,0.7249999999999943
10,27____,M,O2,AB,B_O2,Pre,0,0
10,27____,M,O2,AB,B_O2,CSPre,2.75,2.815000000000168
10,27____,M,O2,AXBY,BY_,CS,0.25,0.6249999999999858
10,27____,M,O2,AXBY,BY_,Post,0.125,0.14250000000000002
10,27____,M,O2,AXBY,BY_,Pre,0.25,0.13000000000005227
10,27____,M,O2,AXBY,BY_,CSPre,0,0.4949999999999335
10,28____,M,O1,AB,A_O1,CS,2.5,2.439999999999955
10,28____,M,O1,AB,A_O1,Post,1.25,2.125000000000103
10,28____,M,O1,AB,A_O1,Pre,0,0
10,28____,M,O1,AB,A_O1,CSPre,2.5,2.439999999999955
10,28____,M,O1,AXBY,AX_,CS,0.375,0.19500000000005
10,28____,M,O1,AXBY,AX_,Post,0.125,0.20250000000000412
10,28____,M,O1,AXBY,AX_,Pre,0.375,0.10000000000000142
10,28____,M,O1,AXBY,AX_,CSPre,0,0.09500000000004857
10,28____,M,O2,AB,B_O2,CS,1.75,2.2449999999999477
10,28____,M,O2,AB,B_O2,Post,1,3.2849999999999397
10,28____,M,O2,AB,B_O2,Pre,1,0.2250000000000227
10,28____,M,O2,AB,B_O2,CSPre,0.75,2.019999999999925
10,28____,M,O2,AXBY,BY_,CS,0.25,0.2124999999999204
10,28____,M,O2,AXBY,BY_,Post,0.625,0.3075000000000471
10,28____,M,O2,AXBY,BY_,Pre,0,0
10,28____,M,O2,AXBY,BY_,CSPre,0.25,0.2124999999999204
10,29____,M,O1,AB,A_O1,CS,1.75,2.959999999999951
10,29____,M,O1,AB,A_O1,Post,0.75,1.480000000000018
10,29____,M,O1,AB,A_O1,Pre,0.25,0.18500000000000225
10,29____,M,O1,AB,A_O1,CSPre,1.5,2.774999999999949
10,29____,M,O1,AXBY,AX_,CS,0.375,0.7849999999999966
10,29____,M,O1,AXBY,AX_,Post,0.5,0.4125000000000157
10,29____,M,O1,AXBY,AX_,Pre,0.5,0.13500000000001938
10,29____,M,O1,AXBY,AX_,CSPre,-0.125,0.6499999999999773
10,29____,M,O2,AB,B_O2,CS,1.5,3.2299999999998903
10,29____,M,O2,AB,B_O2,Post,3.25,2.4799999999999613
10,29____,M,O2,AB,B_O2,Pre,0,0
10,29____,M,O2,AB,B_O2,CSPre,1.5,3.2299999999998903
10,29____,M,O2,AXBY,BY_,CS,1,0.9599999999999796
10,29____,M,O2,AXBY,BY_,Post,0.75,0.7050000000000196
10,29____,M,O2,AXBY,BY_,Pre,0.75,0.24249999999994995
10,29____,M,O2,AXBY,BY_,CSPre,0.25,0.7175000000000297
10,3_____,F,O1,AB,A_O1,CS,1.25,2.20499999999987
10,3_____,F,O1,AB,A_O1,Post,1.75,1.4749999999999088
10,3_____,F,O1,AB,A_O1,Pre,0,0
10,3_____,F,O1,AB,A_O1,CSPre,1.25,2.20499999999987
10,3_____,F,O1,AXBY,AX_,CS,0.375,1.3324999999999818
10,3_____,F,O1,AXBY,AX_,Post,0.125,0.6149999999999523
10,3_____,F,O1,AXBY,AX_,Pre,0.25,1.259999999999998
10,3_____,F,O1,AXBY,AX_,CSPre,0.125,0.0724999999999838
10,3_____,F,O2,AB,B_O2,CS,1.5,2.0200000000000107
10,3_____,F,O2,AB,B_O2,Post,4.5,3.374999999999943
10,3_____,F,O2,AB,B_O2,Pre,0.25,0.329999999999984
10,3_____,F,O2,AB,B_O2,CSPre,1.25,1.6900000000000266
10,3_____,F,O2,AXBY,BY_,CS,0.875,1.8199999999999648
10,3_____,F,O2,AXBY,BY_,Post,0.625,1.0300000000000011
10,3_____,F,O2,AXBY,BY_,Pre,0.125,0.4274999999999807
10,3_____,F,O2,AXBY,BY_,CSPre,0.75,1.392499999999984
10,30____,M,O1,AB,A_O1,CS,1.75,4.889999999999873
10,30____,M,O1,AB,A_O1,Post,2.5,2.2699999999999814
10,30____,M,O1,AB,A_O1,Pre,0.25,0.7350000000000421
10,30____,M,O1,AB,A_O1,CSPre,1.5,4.154999999999831
10,30____,M,O1,AXBY,AX_,CS,0.5,0.8849999999999909
10,30____,M,O1,AXBY,AX_,Post,0.375,1.0124999999999886
10,30____,M,O1,AXBY,AX_,Pre,0.5,0.315000000000012
10,30____,M,O1,AXBY,AX_,CSPre,0,0.569999999999979
10,30____,M,O2,AB,B_O2,CS,1,4.199999999999985
10,30____,M,O2,AB,B_O2,Post,3.25,2.4449999999997765
10,30____,M,O2,AB,B_O2,Pre,0.75,0.7000000000000455
10,30____,M,O2,AB,B_O2,CSPre,0.25,3.4999999999999396
10,30____,M,O2,AXBY,BY_,CS,0.75,1.9849999999999568
10,30____,M,O2,AXBY,BY_,Post,0.375,0.21500000000000338
10,30____,M,O2,AXBY,BY_,Pre,0.375,0.36250000000001137
10,30____,M,O2,AXBY,BY_,CSPre,0.375,1.6224999999999454
10,31____,M,O1,AB,A_O1,CS,3.75,4.170000000000044
10,31____,M,O1,AB,A_O1,Post,3.25,1.8550000000000466
10,31____,M,O1,AB,A_O1,Pre,0,0
10,31____,M,O1,AB,A_O1,CSPre,3.75,4.170000000000044
10,31____,M,O1,AXBY,AX_,CS,0.625,1.5499999999999259
10,31____,M,O1,AXBY,AX_,Post,0.25,0.9824999999999874
10,31____,M,O1,AXBY,AX_,Pre,0.375,0.13999999999997925
10,31____,M,O1,AXBY,AX_,CSPre,0.25,1.4099999999999466
10,31____,M,O2,AB,B_O2,CS,2.25,4.139999999999958
10,31____,M,O2,AB,B_O2,Post,1.5,2.299999999999926
10,31____,M,O2,AB,B_O2,Pre,0,0
10,31____,M,O2,AB,B_O2,CSPre,2.25,4.139999999999958
10,31____,M,O2,AXBY,BY_,CS,0.75,1.4074999999999849
10,31____,M,O2,AXBY,BY_,Post,0.375,0.26750000000004787
10,31____,M,O2,AXBY,BY_,Pre,0.25,0.17250000000001361
10,31____,M,O2,AXBY,BY_,CSPre,0.5,1.2349999999999712
10,32____,M,O1,AB,A_O1,CS,2.5,3.1799999999999784
10,32____,M,O1,AB,A_O1,Post,7.5,2.7850000000000534
10,32____,M,O1,AB,A_O1,Pre,0,0
10,32____,M,O1,AB,A_O1,CSPre,2.5,3.1799999999999784
10,32____,M,O1,AXBY,AX_,CS,0.875,0.5775000000000148
10,32____,M,O1,AXBY,AX_,Post,1.125,0.41500000000001336
10,32____,M,O1,AXBY,AX_,Pre,0.25,0.49750000000003064
10,32____,M,O1,AXBY,AX_,CSPre,0.625,0.07999999999998414
10,32____,M,O2,AB,B_O2,CS,2.25,3.1150000000001157
10,32____,M,O2,AB,B_O2,Post,1.5,3.630000000000031
10,32____,M,O2,AB,B_O2,Pre,0,0
10,32____,M,O2,AB,B_O2,CSPre,2.25,3.1150000000001157
10,32____,M,O2,AXBY,BY_,CS,0.5,0.7375000000000114
10,32____,M,O2,AXBY,BY_,Post,0.375,1.2375000000000114
10,32____,M,O2,AXBY,BY_,Pre,0.125,0.2724999999999795
10,32____,M,O2,AXBY,BY_,CSPre,0.375,0.4650000000000319
10,33____,M,O1,AB,A_O1,CS,1.75,3.8150000000000124
10,33____,M,O1,AB,A_O1,Post,5.25,1.8500000000000514
10,33____,M,O1,AB,A_O1,Pre,0,0
10,33____,M,O1,AB,A_O1,CSPre,1.75,3.8150000000000124
10,33____,M,O1,AXBY,AX_,CS,0.25,0.5824999999999818
10,33____,M,O1,AXBY,AX_,Post,0.125,0.654999999999994
10,33____,M,O1,AXBY,AX_,Pre,0.25,0.33750000000003416
10,33____,M,O1,AXBY,AX_,CSPre,0,0.24499999999994765
10,33____,M,O2,AB,B_O2,CS,2.5,3.1149999999998634
10,33____,M,O2,AB,B_O2,Post,4.5,1.9500000000000741
10,33____,M,O2,AB,B_O2,Pre,0,0
10,33____,M,O2,AB,B_O2,CSPre,2.5,3.1149999999998634
10,33____,M,O2,AXBY,BY_,CS,1,1.797499999999964
10,33____,M,O2,AXBY,BY_,Post,0.375,0.639999999999979
10,33____,M,O2,AXBY,BY_,Pre,0.125,0.23499999999995688
10,33____,M,O2,AXBY,BY_,CSPre,0.875,1.562500000000007
10,4_____,F,O1,AB,A_O1,CS,1.25,4.725000000000051
10,4_____,F,O1,AB,A_O1,Post,0.5,1.2749999999999206
10,4_____,F,O1,AB,A_O1,Pre,0,0
10,4_____,F,O1,AB,A_O1,CSPre,1.25,4.725000000000051
10,4_____,F,O1,AXBY,AX_,CS,0.125,0.06000000000000226
10,4_____,F,O1,AXBY,AX_,Post,0.5,0.24000000000000904
10,4_____,F,O1,AXBY,AX_,Pre,0.125,0.07999999999998413
10,4_____,F,O1,AXBY,AX_,CSPre,0,-0.019999999999981866
10,4_____,F,O2,AB,B_O2,CS,1.25,4.459999999999909
10,4_____,F,O2,AB,B_O2,Post,0.75,1.3800000000000523
10,4_____,F,O2,AB,B_O2,Pre,0,1.25
10,4_____,F,O2,AB,B_O2,CSPre,1.25,3.2099999999999094
10,4_____,F,O2,AXBY,BY_,CS,0.875,2.440000000000026
10,4_____,F,O2,AXBY,BY_,Post,0.75,1.5199999999999676
10,4_____,F,O2,AXBY,BY_,Pre,0,0
10,4_____,F,O2,AXBY,BY_,CSPre,0.875,2.440000000000026
10,5_____,F,O1,AB,A_O1,CS,4.25,1.78499999999994
10,5_____,F,O1,AB,A_O1,Post,0.75,3.1750000000001144
10,5_____,F,O1,AB,A_O1,Pre,0,0
10,5_____,F,O1,AB,A_O1,CSPre,4.25,1.78499999999994
10,5_____,F,O1,AXBY,AX_,CS,0.875,1.6025000000001055
10,5_____,F,O1,AXBY,AX_,Post,0.75,0.6475000000000647
10,5_____,F,O1,AXBY,AX_,Pre,0.375,0.260000000000005
10,5_____,F,O1,AXBY,AX_,CSPre,0.5,1.3425000000001006
10,5_____,F,O2,AB,B_O2,CS,1.75,3.5900000000000603
10,5_____,F,O2,AB,B_O2,Post,0.75,3.469999999999999
10,5_____,F,O2,AB,B_O2,Pre,0,0.1400000000000005
10,5_____,F,O2,AB,B_O2,CSPre,1.75,3.4500000000000597
10,5_____,F,O2,AXBY,BY_,CS,0.5,1.6574999999999884
10,5_____,F,O2,AXBY,BY_,Post,0.625,0.5749999999999922
10,5_____,F,O2,AXBY,BY_,Pre,1,0.26999999999999236
10,5_____,F,O2,AXBY,BY_,CSPre,-0.5,1.3874999999999962
10,6_____,F,O1,AB,A_O1,CS,3.25,2.2300000000001248
10,6_____,F,O1,AB,A_O1,Post,0.25,0.314999999999941
10,6_____,F,O1,AB,A_O1,Pre,0,0
10,6_____,F,O1,AB,A_O1,CSPre,3.25,2.2300000000001248
10,6_____,F,O1,AXBY,AX_,CS,1.375,1.6575000000001128
10,6_____,F,O1,AXBY,AX_,Post,0.125,0.3850000000000193
10,6_____,F,O1,AXBY,AX_,Pre,0.25,0.1825000000000046
10,6_____,F,O1,AXBY,AX_,CSPre,1.125,1.4750000000001082
10,6_____,F,O2,AB,B_O2,CS,4,3.0699999999999084
10,6_____,F,O2,AB,B_O2,Post,1,1.0799999999999557
10,6_____,F,O2,AB,B_O2,Pre,0,0
10,6_____,F,O2,AB,B_O2,CSPre,4,3.0699999999999084
10,6_____,F,O2,AXBY,BY_,CS,0.375,0.2375000000000681
10,6_____,F,O2,AXBY,BY_,Post,0.25,0.2125000000000199
10,6_____,F,O2,AXBY,BY_,Pre,0.375,1.0400000000000205
10,6_____,F,O2,AXBY,BY_,CSPre,0,-0.8024999999999524
10,7_____,F,O1,AB,A_O1,CS,2.75,2.7500000000001563
10,7_____,F,O1,AB,A_O1,Post,0.25,0.4250000000000325
10,7_____,F,O1,AB,A_O1,Pre,0.25,0.17999999999999983
10,7_____,F,O1,AB,A_O1,CSPre,2.5,2.5700000000001566
10,7_____,F,O1,AXBY,AX_,CS,0,0
10,7_____,F,O1,AXBY,AX_,Post,0.25,0.009999999999996238
10,7_____,F,O1,AXBY,AX_,Pre,0,0
10,7_____,F,O1,AXBY,AX_,CSPre,0,0
10,7_____,F,O2,AB,B_O2,CS,3.5,2.1249999999999853
10,7_____,F,O2,AB,B_O2,Post,0.75,1.8799999999999102
10,7_____,F,O2,AB,B_O2,Pre,0,0
10,7_____,F,O2,AB,B_O2,CSPre,3.5,2.1249999999999853
10,7_____,F,O2,AXBY,BY_,CS,0.5,0.7924999999999544
10,7_____,F,O2,AXBY,BY_,Post,0.125,0.045000000000001705
10,7_____,F,O2,AXBY,BY_,Pre,0.125,0.007500000000007388
10,7_____,F,O2,AXBY,BY_,CSPre,0.375,0.784999999999947
10,8_____,F,O1,AB,A_O1,CS,2,3.4750000000000085
10,8_____,F,O1,AB,A_O1,Post,2.75,2.414999999999921
10,8_____,F,O1,AB,A_O1,Pre,0,0.4349999999999455
10,8_____,F,O1,AB,A_O1,CSPre,2,3.040000000000063
10,8_____,F,O1,AXBY,AX_,CS,0.625,0.6200000000000045
10,8_____,F,O1,AXBY,AX_,Post,0.375,0.3899999999999936
10,8_____,F,O1,AXBY,AX_,Pre,0.375,0.6625000000000226
10,8_____,F,O1,AXBY,AX_,CSPre,0.25,-0.04250000000001808
10,8_____,F,O2,AB,B_O2,CS,3.5,2.1350000000000198
10,8_____,F,O2,AB,B_O2,Post,3.5,1.7900000000002478
10,8_____,F,O2,AB,B_O2,Pre,0.25,0.6800000000000638
10,8_____,F,O2,AB,B_O2,CSPre,3.25,1.454999999999956
10,8_____,F,O2,AXBY,BY_,CS,0.5,1.3075000000000048
10,8_____,F,O2,AXBY,BY_,Post,0.25,0.48999999999998056
10,8_____,F,O2,AXBY,BY_,Pre,0.375,1.3899999999999864
10,8_____,F,O2,AXBY,BY_,CSPre,0.125,-0.08249999999998159
